Dist Code,Year,State Code,State Name,District,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
68,1983,5,Karnataka,Mandya,-1,187,-1,-1,-1,-1,183,-1,360,425,-1,601,-1,489,-1,200,-1
68,1984,5,Karnataka,Mandya,-1,174.3,-1,-1,-1,-1,156,-1,375.8,516,-1,446,-1,349.4,-1,-1,-1
68,1985,5,Karnataka,Mandya,-1,221,-1,-1,-1,-1,189.9,-1,466.1,598.9,-1,617.1,-1,314.8,-1,222,-1
68,1986,5,Karnataka,Mandya,-1,190,-1,-1,-1,-1,171,-1,-1,522,-1,697,-1,362,-1,239,-1
68,1987,5,Karnataka,Mandya,-1,218.9,-1,-1,-1,178,169.3,-1,475,568.3,-1,-1,-1,559.2,-1,273,-1
68,1988,5,Karnataka,Mandya,-1,266,-1,-1,-1,-1,239,-1,-1,-1,580,865,-1,562,-1,300,-1
68,1989,5,Karnataka,Mandya,-1,237,-1,206,-1,-1,232,-1,-1,-1,619,1008,-1,514,-1,336,-1
68,1990,5,Karnataka,Mandya,-1,256,-1,201,-1,-1,233,-1,-1,-1,847,1468,-1,568,-1,390,-1
68,1991,5,Karnataka,Mandya,-1,326,-1,-1,-1,-1,273,-1,-1,-1,1068,1278,-1,580,-1,420,-1
68,1992,5,Karnataka,Mandya,-1,344,-1,322,-1,-1,332,-1,-1,-1,-1,-1,-1,621,-1,-1,-1
68,1993,5,Karnataka,Mandya,-1,358,-1,-1,-1,-1,-1,-1,-1,-1,971,1223,-1,701,-1,540,-1
68,1994,5,Karnataka,Mandya,-1,457,-1,639,-1,-1,-1,-1,-1,-1,1028,1484,-1,843,-1,-1,-1
68,1995,5,Karnataka,Mandya,-1,507,-1,665,-1,-1,434,-1,-1,2842,1048,1863,-1,855,-1,-1,-1
68,1996,5,Karnataka,Mandya,-1,621,-1,-1,-1,-1,390,-1,-1,-1,1397,1536,-1,-1,-1,-1,-1
68,1997,5,Karnataka,Mandya,-1,490,706,399,421,372,396,-1,1289,1845,964,1868,-1,1112,1257,-1,1887
68,1998,5,Karnataka,Mandya,-1,555,-1,-1,-1,-1,406,-1,-1,-1,980,2103,-1,-1,-1,-1,-1
68,1999,5,Karnataka,Mandya,-1,560,-1,-1,-1,-1,421,-1,-1,-1,1050,2133,-1,-1,-1,-1,-1
68,2000,5,Karnataka,Mandya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1293,1494,-1,1281,1214,-1,-1
68,2001,5,Karnataka,Mandya,-1,568,-1,-1,-1,-1,433,-1,-1,2386,1941,1560,-1,1275,-1,-1,-1
68,2002,5,Karnataka,Mandya,-1,616,-1,-1,-1,-1,549,-1,-1,2576,1944,2176,-1,1417,-1,-1,-1
68,2003,5,Karnataka,Mandya,-1,624,-1,-1,-1,-1,468,-1,-1,-1,1433,-1,-1,833,-1,-1,-1
68,2004,5,Karnataka,Mandya,-1,529,-1,-1,-1,-1,463,-1,-1,1144,1683,2737,-1,704,-1,-1,-1
68,2005,5,Karnataka,Mandya,-1,574,-1,-1,-1,-1,460,-1,-1,2306,1690,2535,-1,1163,-1,-1,-1
68,2006,5,Karnataka,Mandya,-1,603,-1,-1,-1,-1,776,-1,-1,1175,2615,2596,-1,-1,-1,-1,-1
68,2007,5,Karnataka,Mandya,-1,765,-1,-1,-1,646,728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,2008,5,Karnataka,Mandya,-1,957,-1,-1,-1,776,859,-1,-1,-1,-1,-1,-1,2508,-1,-1,-1
68,2009,5,Karnataka,Mandya,-1,-1,-1,-1,-1,1005,944,-1,-1,-1,-1,3905,-1,2375,-1,-1,-1
68,2010,5,Karnataka,Mandya,-1,-1,-1,-1,-1,846,-1,-1,-1,-1,3337,3305,-1,-1,-1,-1,-1
68,2011,5,Karnataka,Mandya,-1,-1,-1,-1,-1,-1,1112,-1,-1,-1,-1,3640,-1,-1,-1,-1,-1
68,2012,5,Karnataka,Mandya,-1,-1,-1,-1,-1,-1,2201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,2013,5,Karnataka,Mandya,-1,-1,-1,-1,-1,-1,1718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,2014,5,Karnataka,Mandya,-1,-1,-1,-1,-1,1726,1585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,2015,5,Karnataka,Mandya,-1,1716,-1,-1,1392,1339,1685,-1,3270,-1,4537,-1,-1,-1,-1,-1,-1
68,2016,5,Karnataka,Mandya,-1,-1,-1,-1,-1,1500,2832,-1,-1,-1,-1,4788,-1,-1,-1,-1,-1
69,1966,5,Karnataka,Hassan,-1,60.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,1967,5,Karnataka,Hassan,-1,87.7,-1,-1,-1,-1,95,-1,-1,-1,-1,-1,-1,-1,-1,77.5,-1
69,1968,5,Karnataka,Hassan,-1,68.5,-1,-1,-1,-1,69.3,-1,-1,-1,-1,-1,-1,103.8,-1,-1,-1
69,1969,5,Karnataka,Hassan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,1970,5,Karnataka,Hassan,-1,62,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,98,-1,112,-1
69,1971,5,Karnataka,Hassan,-1,68,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,-1,114,-1,93,-1
69,1972,5,Karnataka,Hassan,-1,74,-1,80,-1,-1,92,-1,-1,185,-1,225,-1,201,-1,95,-1
69,1973,5,Karnataka,Hassan,-1,109.2,-1,113.5,-1,-1,121.9,-1,-1,198.2,-1,350,-1,225,-1,111.5,-1
69,1974,5,Karnataka,Hassan,-1,119.9,-1,148.5,-1,-1,157.7,-1,-1,197.4,-1,393.2,-1,179.6,-1,126,-1
69,1975,5,Karnataka,Hassan,-1,104.7,-1,67.8,-1,-1,82.3,-1,-1,-1,-1,323.8,-1,93.8,-1,130,-1
69,1976,5,Karnataka,Hassan,-1,106.6,-1,-1,-1,-1,136,-1,-1,-1,-1,370.6,-1,329.5,-1,148,-1
69,1977,5,Karnataka,Hassan,-1,89.8,-1,78.7,-1,-1,92.9,-1,-1,-1,-1,243.1,-1,192.1,-1,132,-1
69,1978,5,Karnataka,Hassan,-1,93,-1,66.5,-1,-1,82.5,-1,-1,-1,-1,328.7,-1,182,-1,96,-1
69,1979,5,Karnataka,Hassan,-1,102.3,-1,81,-1,-1,84.3,-1,-1,-1,-1,473.3,-1,196.8,-1,237.5,-1
69,1980,5,Karnataka,Hassan,-1,131.9,-1,118.9,-1,-1,144.4,-1,-1,-1,-1,450,-1,214.8,-1,279.1,-1
69,1981,5,Karnataka,Hassan,-1,157.7,-1,135.7,-1,-1,173,-1,-1,-1,-1,460,-1,232.5,-1,215,-1
69,1982,5,Karnataka,Hassan,-1,148.7,-1,120,-1,-1,139.9,-1,-1,-1,-1,487.5,-1,223.8,-1,206,-1
69,1983,5,Karnataka,Hassan,-1,178.1,-1,-1,-1,-1,175.5,-1,-1,-1,-1,513.1,-1,481.7,-1,200,-1
69,1984,5,Karnataka,Hassan,-1,165.2,-1,141,-1,-1,147.2,-1,-1,-1,-1,590.6,-1,491.3,-1,193,-1
69,1985,5,Karnataka,Hassan,-1,189.2,-1,167.5,-1,-1,166.9,-1,-1,-1,-1,593.9,-1,485,-1,270,-1
69,1986,5,Karnataka,Hassan,-1,177,-1,-1,-1,-1,147.3,-1,-1,-1,-1,-1,-1,389.1,-1,238,-1
69,1987,5,Karnataka,Hassan,-1,197.9,-1,149.8,-1,-1,150.7,-1,-1,-1,-1,971.3,-1,660.9,-1,275,-1
69,1988,5,Karnataka,Hassan,-1,231,-1,199,-1,-1,203,-1,-1,-1,-1,768,-1,550,-1,290,-1
69,1989,5,Karnataka,Hassan,-1,227,-1,162,-1,-1,188,-1,-1,-1,-1,1074,-1,540,-1,340,-1
69,1990,5,Karnataka,Hassan,-1,231,-1,208,-1,-1,190,-1,666,-1,-1,1207,-1,680,-1,380,-1
69,1991,5,Karnataka,Hassan,-1,349,-1,266,-1,-1,228,-1,732,732,-1,1424,-1,676,-1,380,-1
69,1992,5,Karnataka,Hassan,-1,345,-1,276,-1,-1,286,-1,930,-1,-1,1273,-1,686,-1,-1,-1
69,1993,5,Karnataka,Hassan,-1,-1,-1,-1,-1,-1,-1,-1,1224,-1,-1,1220,-1,849,-1,570,-1
69,1994,5,Karnataka,Hassan,-1,397,-1,-1,-1,-1,275,-1,1250,-1,-1,1199,-1,964,-1,-1,-1
69,1995,5,Karnataka,Hassan,-1,473,-1,-1,-1,-1,-1,-1,1038,-1,-1,1267,-1,971,-1,-1,-1
69,1996,5,Karnataka,Hassan,-1,460,-1,-1,-1,384,343,-1,1176,-1,-1,1082,-1,1000,-1,-1,-1
69,1997,5,Karnataka,Hassan,-1,398,706,399,421,372,293,-1,1226,1531,1132,1200,-1,982,1257,-1,1887
69,1998,5,Karnataka,Hassan,-1,513,-1,-1,-1,-1,-1,-1,1544,-1,-1,1206,-1,996,-1,-1,-1
69,1999,5,Karnataka,Hassan,-1,565,-1,-1,-1,-1,-1,-1,1672,-1,1237,1968,-1,1172,-1,-1,-1
69,2000,5,Karnataka,Hassan,-1,487,-1,-1,-1,-1,342,-1,-1,-1,-1,1669,-1,923,-1,-1,-1
69,2001,5,Karnataka,Hassan,-1,463,-1,-1,-1,-1,331,-1,-1,-1,-1,2133,-1,1054,-1,-1,-1
69,2002,5,Karnataka,Hassan,-1,657,-1,-1,-1,-1,368,-1,-1,-1,-1,2338,-1,1269,-1,-1,-1
69,2003,5,Karnataka,Hassan,-1,-1,-1,-1,-1,-1,512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,2004,5,Karnataka,Hassan,-1,538,-1,-1,-1,483,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,2005,5,Karnataka,Hassan,-1,652,-1,-1,-1,501,444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,2006,5,Karnataka,Hassan,-1,492,-1,-1,-1,284,538,-1,-1,-1,-1,-1,-1,-1,-1,125,-1
69,2007,5,Karnataka,Hassan,-1,378,-1,-1,-1,-1,620,-1,-1,-1,-1,-1,-1,-1,-1,118,-1
69,2008,5,Karnataka,Hassan,-1,844,-1,-1,-1,772,800,-1,-1,-1,-1,-1,-1,2508,-1,-1,-1
69,2009,5,Karnataka,Hassan,-1,1001,-1,-1,-1,822,866,-1,-1,-1,-1,-1,-1,2375,-1,-1,-1
69,2010,5,Karnataka,Hassan,-1,1007,-1,-1,-1,1018,-1,-1,-1,-1,-1,3775,-1,-1,-1,-1,-1
69,2011,5,Karnataka,Hassan,-1,998,-1,-1,-1,1119,941,-1,4500,-1,-1,4218,-1,-1,-1,-1,-1
69,2012,5,Karnataka,Hassan,-1,1206,-1,-1,-1,1390,1795,-1,4837,-1,-1,7331,-1,-1,-1,-1,-1
69,2013,5,Karnataka,Hassan,-1,1244,-1,-1,-1,1289,1619,-1,3350,-1,-1,7775,-1,-1,-1,-1,-1
69,2014,5,Karnataka,Hassan,-1,1369,-1,-1,-1,1401,1695,-1,5338,-1,-1,7175,-1,-1,-1,-1,-1
69,2015,5,Karnataka,Hassan,-1,1517,-1,-1,-1,1428,1465,-1,-1,-1,-1,7347,-1,-1,-1,-1,-1
69,2016,5,Karnataka,Hassan,-1,1857,-1,-1,-1,1435,2938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,1966,5,Karnataka,Shimoge,-1,67.6,-1,-1,-1,-1,60.4,-1,-1,-1,-1,-1,-1,-1,-1,81.7,197.5
70,1967,5,Karnataka,Shimoge,-1,71,-1,-1,-1,-1,80.5,-1,-1,-1,104.5,-1,-1,-1,-1,84.9,94.8
70,1968,5,Karnataka,Shimoge,-1,70.3,-1,-1,-1,-1,78.1,-1,-1,-1,97.2,-1,-1,-1,-1,121.6,89.8
70,1969,5,Karnataka,Shimoge,-1,55.2,-1,-1,-1,-1,68.4,-1,-1,-1,105,-1,-1,-1,-1,94.2,68.1
70,1970,5,Karnataka,Shimoge,-1,61.6,-1,-1,-1,-1,61.1,-1,-1,-1,118.1,-1,-1,-1,-1,76.7,285.4
70,1971,5,Karnataka,Shimoge,-1,70.2,-1,-1,-1,-1,70.6,-1,-1,-1,123.1,-1,-1,-1,-1,98,282
70,1972,5,Karnataka,Shimoge,-1,76,-1,76,-1,-1,83,-1,201,178,163,-1,-1,-1,-1,109.5,207
70,1973,5,Karnataka,Shimoge,-1,101,-1,88,-1,-1,114,-1,213,132,270,-1,-1,-1,-1,120,375
70,1974,5,Karnataka,Shimoge,-1,120.6,-1,147.3,-1,-1,161.6,-1,276.3,203.6,234.1,-1,-1,-1,-1,150.1,288.7
70,1975,5,Karnataka,Shimoge,-1,98,-1,63.2,-1,-1,83.3,-1,-1,129.8,104.5,-1,-1,-1,-1,150,252.5
70,1976,5,Karnataka,Shimoge,-1,99.6,-1,111.3,-1,-1,118,-1,-1,238.5,164.1,-1,-1,-1,-1,139,470
70,1977,5,Karnataka,Shimoge,-1,93.2,-1,73.6,-1,-1,93.6,-1,-1,253.8,236.8,-1,-1,-1,-1,140,391.8
70,1978,5,Karnataka,Shimoge,-1,96.8,-1,67.4,-1,-1,77.1,-1,-1,223.7,162.6,-1,-1,-1,-1,98,333.3
70,1979,5,Karnataka,Shimoge,-1,103.1,-1,89.3,-1,-1,83.1,-1,-1,273.5,225.8,-1,-1,-1,-1,145.5,431.6
70,1980,5,Karnataka,Shimoge,-1,120.3,-1,110.2,-1,-1,132.7,-1,-1,326,247.8,-1,-1,-1,-1,235.1,433.2
70,1981,5,Karnataka,Shimoge,-1,140.1,-1,145,-1,-1,-1,-1,-1,451.3,356.6,-1,-1,-1,-1,225.7,604.8
70,1982,5,Karnataka,Shimoge,-1,141.1,-1,160.5,-1,-1,128.7,-1,-1,360,325,-1,-1,-1,-1,198.6,-1
70,1983,5,Karnataka,Shimoge,-1,179.8,-1,196.8,-1,-1,152.9,-1,-1,511.1,311.5,-1,-1,-1,-1,183,397
70,1984,5,Karnataka,Shimoge,-1,154.5,-1,224.4,-1,-1,135.3,-1,-1,537.7,411.9,-1,-1,-1,-1,210,609.2
70,1985,5,Karnataka,Shimoge,-1,190.2,-1,224.6,-1,-1,-1,-1,-1,500.8,-1,-1,-1,-1,-1,-1,-1
70,1986,5,Karnataka,Shimoge,-1,174.5,-1,259.5,116,-1,135.4,-1,-1,442,492.1,-1,-1,-1,-1,265,511.2
70,1987,5,Karnataka,Shimoge,-1,203.4,-1,234.7,-1,-1,-1,-1,-1,655.4,529.7,-1,-1,-1,-1,246,1046.9
70,1988,5,Karnataka,Shimoge,-1,241,-1,431,-1,-1,-1,-1,-1,495,400,-1,-1,-1,-1,280,1101
70,1989,5,Karnataka,Shimoge,-1,229,-1,262,-1,-1,-1,-1,-1,647,457,-1,-1,-1,-1,313,902
70,1990,5,Karnataka,Shimoge,-1,231,-1,245,-1,-1,-1,-1,720,1032,625,-1,-1,-1,-1,370,-1
70,1991,5,Karnataka,Shimoge,-1,329,-1,-1,-1,-1,235,-1,-1,-1,744,-1,-1,-1,-1,400,1740
70,1992,5,Karnataka,Shimoge,-1,319,-1,-1,-1,-1,282,-1,-1,744,808,-1,-1,-1,-1,-1,1372
70,1993,5,Karnataka,Shimoge,-1,322,-1,-1,221,232,-1,-1,965,878,700,-1,-1,-1,-1,540,-1
70,1994,5,Karnataka,Shimoge,-1,426,-1,-1,-1,-1,-1,-1,-1,1219,767,-1,-1,-1,-1,-1,-1
70,1995,5,Karnataka,Shimoge,-1,462,-1,-1,-1,-1,-1,-1,-1,1405,928,-1,-1,-1,-1,-1,-1
70,1996,5,Karnataka,Shimoge,-1,520,-1,475,-1,-1,359,-1,-1,1698,970,-1,-1,-1,-1,-1,1918
70,1997,5,Karnataka,Shimoge,-1,473,706,399,421,372,349,-1,1289,1531,941,1568,-1,1112,1257,-1,2131
70,1998,5,Karnataka,Shimoge,-1,539,-1,-1,-1,-1,-1,-1,-1,1601,1099,-1,-1,-1,-1,-1,2679
70,1999,5,Karnataka,Shimoge,-1,597,-1,-1,-1,-1,-1,-1,-1,-1,1381,-1,-1,-1,-1,-1,2602
70,2000,5,Karnataka,Shimoge,-1,474,-1,-1,-1,422,-1,-1,-1,-1,1106,-1,-1,-1,929,-1,2922
70,2001,5,Karnataka,Shimoge,-1,542,-1,-1,-1,470,501,-1,-1,-1,970,-1,-1,-1,-1,-1,1865
70,2002,5,Karnataka,Shimoge,-1,587,-1,-1,-1,479,615,-1,-1,-1,1396,-1,-1,-1,-1,-1,-1
70,2003,5,Karnataka,Shimoge,-1,640,-1,-1,-1,494,-1,-1,-1,-1,1398,-1,-1,-1,-1,-1,-1
70,2004,5,Karnataka,Shimoge,-1,530,-1,-1,-1,512,551,-1,-1,-1,1654,-1,-1,-1,-1,-1,-1
70,2005,5,Karnataka,Shimoge,-1,560,-1,-1,-1,580,575,-1,-1,-1,1594,-1,-1,-1,-1,-1,-1
70,2006,5,Karnataka,Shimoge,-1,602,-1,-1,-1,660,529,-1,-1,-1,1663,-1,-1,-1,-1,-1,-1
70,2007,5,Karnataka,Shimoge,-1,696,-1,-1,-1,-1,874,-1,-1,-1,-1,-1,-1,-1,-1,105,4738
70,2008,5,Karnataka,Shimoge,-1,781,-1,-1,-1,847,859,-1,-1,-1,1951,-1,-1,2508,-1,150,2511
70,2009,5,Karnataka,Shimoge,-1,793,-1,-1,-1,758,860,-1,-1,-1,2035,-1,-1,2375,-1,-1,-1
70,2010,5,Karnataka,Shimoge,-1,1085,-1,-1,-1,879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,2011,5,Karnataka,Shimoge,-1,1130,-1,-1,-1,1045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,2012,5,Karnataka,Shimoge,-1,1412,-1,-1,-1,1300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,2013,5,Karnataka,Shimoge,-1,1460,-1,-1,-1,1259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,2014,5,Karnataka,Shimoge,-1,1170,-1,-1,-1,1189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,2015,5,Karnataka,Shimoge,-1,-1,-1,-1,-1,1381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,2016,5,Karnataka,Shimoge,-1,-1,-1,-1,-1,1555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,1966,5,Karnataka,Chickmagalur,-1,57.1,-1,-1,-1,-1,73.4,-1,-1,-1,-1,-1,-1,-1,-1,70,-1
71,1967,5,Karnataka,Chickmagalur,-1,70.2,-1,-1,-1,-1,88.8,-1,-1,-1,-1,-1,-1,-1,-1,134.5,-1
71,1968,5,Karnataka,Chickmagalur,-1,61.6,-1,-1,-1,-1,72.5,-1,-1,-1,-1,-1,-1,-1,-1,168.8,-1
71,1969,5,Karnataka,Chickmagalur,-1,51.3,-1,-1,-1,-1,69.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,1970,5,Karnataka,Chickmagalur,-1,54.4,-1,-1,-1,-1,60.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,1971,5,Karnataka,Chickmagalur,-1,66.6,-1,-1,-1,-1,62.9,-1,-1,-1,-1,-1,-1,-1,-1,103.8,-1
71,1972,5,Karnataka,Chickmagalur,-1,76.8,-1,107.5,-1,-1,94.2,-1,-1,-1,-1,286.3,-1,210.6,-1,-1,-1
71,1973,5,Karnataka,Chickmagalur,-1,102.4,-1,115.9,-1,-1,116.4,-1,-1,-1,-1,284.6,-1,245.6,-1,-1,-1
71,1974,5,Karnataka,Chickmagalur,-1,118.3,-1,156,-1,-1,142.4,-1,-1,-1,-1,294.2,-1,273.5,-1,-1,-1
71,1975,5,Karnataka,Chickmagalur,-1,89.5,-1,101.5,-1,-1,75.8,-1,-1,-1,91.8,233.7,-1,106.4,-1,-1,-1
71,1976,5,Karnataka,Chickmagalur,-1,98.8,-1,124.9,-1,-1,126.3,-1,-1,-1,193.3,385,-1,160.4,-1,-1,-1
71,1977,5,Karnataka,Chickmagalur,-1,82.7,-1,82.1,-1,-1,87.8,-1,-1,-1,202,357.7,-1,230.6,-1,-1,-1
71,1978,5,Karnataka,Chickmagalur,-1,92.7,-1,84.4,-1,-1,84.2,-1,-1,-1,182.5,287.3,-1,176.3,-1,-1,-1
71,1979,5,Karnataka,Chickmagalur,-1,97.1,-1,88.4,-1,-1,85.8,-1,-1,-1,220.8,398.6,-1,196,-1,-1,-1
71,1980,5,Karnataka,Chickmagalur,-1,119.8,-1,115.3,-1,-1,129.1,-1,-1,-1,331.8,382.8,-1,527,-1,-1,-1
71,1981,5,Karnataka,Chickmagalur,-1,132.2,-1,112.9,-1,-1,119.9,-1,-1,-1,295.1,520.1,-1,524.5,-1,-1,-1
71,1982,5,Karnataka,Chickmagalur,-1,134.3,-1,115,-1,-1,-1,-1,-1,-1,291.1,486.7,-1,523.8,-1,-1,-1
71,1983,5,Karnataka,Chickmagalur,-1,-1,-1,141.7,133,146,-1,-1,-1,-1,459,619,-1,348,-1,-1,-1
71,1984,5,Karnataka,Chickmagalur,-1,175.1,-1,-1,-1,166.5,146.9,-1,-1,-1,474,720.7,549,463,-1,-1,420
71,1985,5,Karnataka,Chickmagalur,-1,195,-1,165,154.4,215,167.1,-1,-1,-1,450,641,571.7,305,-1,-1,-1
71,1986,5,Karnataka,Chickmagalur,-1,174,-1,149.3,-1,-1,149.5,-1,-1,-1,388,-1,-1,378,-1,-1,-1
71,1987,5,Karnataka,Chickmagalur,-1,197,-1,156,-1,-1,-1,-1,-1,-1,547,994,-1,625,-1,161,-1
71,1988,5,Karnataka,Chickmagalur,-1,240,-1,202,-1,-1,202,-1,-1,-1,535,1035,-1,-1,-1,-1,-1
71,1989,5,Karnataka,Chickmagalur,-1,230,-1,225,-1,-1,210,-1,823,-1,532,1130,-1,454,-1,-1,-1
71,1990,5,Karnataka,Chickmagalur,-1,250,-1,240,-1,-1,215,-1,-1,-1,545,1190,-1,-1,-1,-1,-1
71,1991,5,Karnataka,Chickmagalur,-1,310,-1,268,-1,-1,225,-1,-1,-1,751,1192,-1,-1,-1,-1,-1
71,1992,5,Karnataka,Chickmagalur,-1,337,-1,326,-1,-1,-1,-1,-1,-1,946,1240,-1,-1,-1,-1,-1
71,1993,5,Karnataka,Chickmagalur,-1,331,-1,285,-1,-1,-1,-1,-1,-1,823,1204,-1,-1,-1,-1,-1
71,1994,5,Karnataka,Chickmagalur,-1,437,-1,422,-1,-1,302,-1,-1,-1,1264,1481,1105,-1,-1,-1,-1
71,1995,5,Karnataka,Chickmagalur,-1,456,-1,451,-1,-1,358,-1,-1,-1,1129,1624,-1,-1,-1,-1,-1
71,1996,5,Karnataka,Chickmagalur,-1,487,-1,417,-1,-1,330,-1,1198,-1,1143,1574,-1,-1,-1,-1,-1
71,1997,5,Karnataka,Chickmagalur,-1,472,706,399,421,372,349,-1,1631,1531,1185,1329,-1,1112,1257,-1,1887
71,1998,5,Karnataka,Chickmagalur,-1,522,-1,436,-1,-1,-1,-1,1696,-1,1259,1904,-1,-1,-1,-1,-1
71,1999,5,Karnataka,Chickmagalur,-1,526,-1,430,-1,-1,450,-1,1308,-1,1041,2349,-1,-1,-1,-1,-1
71,2000,5,Karnataka,Chickmagalur,-1,462,-1,458,489,-1,435,-1,-1,1259,868,2356,-1,-1,-1,-1,-1
71,2001,5,Karnataka,Chickmagalur,-1,549,-1,-1,-1,-1,-1,-1,-1,-1,1078,1303,-1,-1,-1,-1,3541
71,2002,5,Karnataka,Chickmagalur,-1,699,-1,499,-1,-1,-1,-1,1948,-1,1054,1333,-1,-1,-1,-1,-1
71,2003,5,Karnataka,Chickmagalur,-1,616,-1,554,-1,-1,521,-1,2234,-1,1821,-1,-1,-1,-1,-1,-1
71,2004,5,Karnataka,Chickmagalur,-1,579,-1,572,-1,-1,480,-1,1897,-1,1520,2386,-1,-1,-1,-1,-1
71,2005,5,Karnataka,Chickmagalur,-1,640,-1,606,-1,-1,536,-1,1832,-1,1622,2476,-1,-1,-1,-1,-1
71,2006,5,Karnataka,Chickmagalur,-1,581,-1,513,-1,-1,600,-1,1572,-1,1530,1822,-1,-1,-1,-1,-1
71,2007,5,Karnataka,Chickmagalur,-1,840,-1,670,-1,-1,-1,-1,2015,-1,1811,-1,-1,-1,-1,-1,-1
71,2008,5,Karnataka,Chickmagalur,-1,945,-1,769,-1,765,751,-1,2105,-1,2251,3781,-1,2508,-1,-1,-1
71,2009,5,Karnataka,Chickmagalur,-1,945,-1,-1,-1,1005,751,-1,2153,-1,2208,3781,-1,2375,-1,-1,-1
71,2010,5,Karnataka,Chickmagalur,-1,994,-1,2067,-1,936,-1,-1,2213,-1,2752,4750,-1,-1,-1,-1,-1
71,2011,5,Karnataka,Chickmagalur,-1,924,-1,-1,-1,980,632,-1,3561,-1,2711,3920,-1,-1,-1,-1,-1
71,2012,5,Karnataka,Chickmagalur,-1,1131,-1,-1,-1,1243,1588,-1,3205,-1,4041,6337,-1,-1,-1,-1,-1
71,2013,5,Karnataka,Chickmagalur,-1,1251,-1,-1,-1,1305,1537,-1,2814,-1,3633,8315,-1,-1,-1,-1,-1
71,2014,5,Karnataka,Chickmagalur,-1,1192,-1,-1,-1,1106,1483,-1,3414,-1,3221,8294,-1,-1,-1,-1,-1
71,2015,5,Karnataka,Chickmagalur,-1,1508,-1,1900,-1,1396,1397,-1,-1,-1,3817,5308,-1,-1,-1,-1,-1
71,2016,5,Karnataka,Chickmagalur,-1,2519,-1,2379,-1,1458,2183,-1,5848,-1,4247,-1,-1,-1,-1,-1,-1
72,1966,5,Karnataka,Chitradurga,-1,70.1,-1,65.8,-1,-1,71.3,-1,142.9,107.5,-1,138.8,-1,114.3,-1,70,181.5
72,1967,5,Karnataka,Chitradurga,-1,69.7,-1,76.8,-1,-1,79.8,-1,-1,96,121.9,256.8,-1,58.1,-1,90.6,181.8
72,1968,5,Karnataka,Chitradurga,-1,76.3,-1,74.7,-1,-1,74.5,-1,-1,62.4,107.7,95.3,-1,104,-1,-1,166.2
72,1969,5,Karnataka,Chitradurga,-1,61.4,-1,63.1,-1,-1,66.6,-1,-1,75.2,134.8,167.9,-1,90.6,-1,38.9,169
72,1970,5,Karnataka,Chitradurga,-1,67.3,-1,64.3,-1,-1,57.1,-1,-1,70.6,145.4,195.9,158.7,122.5,-1,108.8,312.3
72,1971,5,Karnataka,Chitradurga,-1,70.5,-1,68.9,-1,-1,66.1,-1,-1,101.5,120.7,202.7,166.2,113.9,-1,92.4,205.3
72,1972,5,Karnataka,Chitradurga,-1,95.1,-1,93,92.4,-1,89,-1,225,179,189.2,224.9,-1,208.7,-1,123.3,217.4
